# Y-M-D   T H:M:S     ObsNum  Receiver   ObsGoal      ObgPgm      SourceName                ProjectId                   RestFreq      VLSR    TINT    RA          DEC        AZ     EL
2022-04-27T03:04:26    98672  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      28.2  146.889517  11.428840  246.9  72.2  237.6 0
2022-04-27T03:05:46    98673  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.6  146.889517  11.428840  247.4  71.9  237.6 0
2022-04-27T03:07:06    98674  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.1  146.889517  11.428840  247.9  71.6  237.6 0
2022-04-27T03:08:21    98675  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.2  146.889517  11.428840  248.3  71.3  237.6 0
2022-04-27T03:09:37    98676  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.9  146.889517  11.428840  248.7  71.1  237.6 0
2022-04-27T03:10:57    98677  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.3  146.889517  11.428840  249.2  70.8  237.6 0
2022-04-27T03:12:16    98678  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.5  146.889517  11.428840  249.6  70.5  237.6 0
2022-04-27T03:15:12    98679  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.1  146.889517  11.428840  250.5  69.8  199.98 0
2022-04-27T03:15:43    98680  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.2  146.889517  11.428840  250.6  69.7  199.98 0
2022-04-27T03:17:33    98681  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.0  146.889517  11.428840  251.2  69.3  237.6 0
2022-04-27T03:17:53    98682  SEQ        Calibration  Bs          R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      20.2  146.889517  11.428840  251.3  69.2  237.6 0
2022-04-27T05:31:55    98693  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.1  207.258341 -28.367648  172.0  42.1  199.98 0
2022-04-27T05:32:26    98694  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.3  207.258341 -28.367648  172.1  42.1  199.98 0
2022-04-27T05:38:25    98695  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  173.9  42.3  199.98 0
2022-04-27T05:38:55    98696  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258341 -28.367648  174.1  42.3  199.98 0
2022-04-27T05:41:54    98697  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  174.9  42.4  -237.6 0
2022-04-27T05:42:20    98698  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.2  207.258341 -28.367648  175.1  42.4  -237.6 0
2022-04-27T05:43:11    98699  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  175.3  42.4  -237.6 0
2022-04-27T05:43:59    98700  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  175.6  42.4  -237.6 0
2022-04-27T05:44:46    98701  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.2  207.258341 -28.367648  175.8  42.4  -237.6 0
2022-04-27T05:45:36    98702  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  176.1  42.4  -237.6 0
2022-04-27T05:46:23    98703  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.1  207.258341 -28.367648  176.3  42.4  -237.6 0
2022-04-27T05:48:33    98704  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  176.9  42.5  -237.6 0
2022-04-27T05:49:08    98705  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.1  207.258341 -28.367648  177.1  42.5  -237.6 0
2022-04-27T05:50:23    98706  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.1  207.258341 -28.367648  177.5  42.5  -237.6 0
2022-04-27T05:51:39    98707  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258341 -28.367648  177.9  42.5  -237.6 0
2022-04-27T05:52:55    98708  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258341 -28.367648  178.2  42.5  -237.6 0
2022-04-27T05:54:10    98709  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.9  207.258341 -28.367648  178.6  42.5  -237.6 0
2022-04-27T05:55:25    98710  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.1  207.258341 -28.367648  179.0  42.5  -237.6 0
2022-04-27T05:57:42    98711  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  179.7  42.5  199.98 0
2022-04-27T05:58:11    98712  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258341 -28.367648  179.8  42.5  199.98 0
2022-04-27T06:00:01    98713  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.1  207.258341 -28.367648  180.3  42.5  237.6 0
2022-04-27T06:00:33    98714  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.4  207.258341 -28.367648  180.5  42.5  237.6 0
2022-04-27T06:01:48    98715  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258341 -28.367648  180.9  42.5  237.6 0
2022-04-27T06:03:01    98716  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258341 -28.367648  181.2  42.5  237.6 0
2022-04-27T06:04:20    98717  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258341 -28.367648  181.6  42.5  237.6 0
2022-04-27T06:05:38    98718  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.3  207.258341 -28.367648  182.0  42.5  237.6 0
2022-04-27T06:06:56    98719  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      28.3  207.258341 -28.367648  182.4  42.5  237.6 0
2022-04-27T06:08:18    98720  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      28.4  207.258341 -28.367648  182.8  42.5  237.6 0
2022-04-27T06:12:08    98721  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  184.0  42.4  199.98 0
2022-04-27T06:12:38    98722  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.3  207.258341 -28.367648  184.1  42.4  199.98 0
2022-04-27T08:30:49    98740  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       5.0  299.400262  -1.886479  105.3  33.0  199.98 0
2022-04-27T08:31:22    98741  SEQ        Pointing     Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.3  299.400262  -1.886479  105.4  33.1  199.98 0
2022-04-27T08:35:00    98742  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       5.0  299.400262  -1.886479  105.8  34.0  -237.6 0
2022-04-27T08:35:31    98743  SEQ        Focus        Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      28.8  299.400262  -1.886479  105.9  34.1  -237.6 0
2022-04-27T08:36:59    98744  SEQ        Focus        Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.2  299.400262  -1.886479  106.1  34.4  -237.6 0
2022-04-27T08:38:17    98745  SEQ        Focus        Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.4  299.400262  -1.886479  106.2  34.7  -237.6 0
2022-04-27T08:40:02    98746  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       5.0  299.400262  -1.886479  106.5  35.1  199.98 0
2022-04-27T08:40:36    98747  SEQ        Pointing     Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.1  299.400262  -1.886479  106.5  35.2  199.98 0
2022-04-27T08:43:33    98748  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       5.0  299.400262  -1.886479  106.9  35.9  -237.6 0
2022-04-27T08:44:08    98749  SEQ        Focus        Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.5  299.400262  -1.886479  107.0  36.0  -237.6 0
2022-04-27T08:45:30    98750  SEQ        Focus        Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.3  299.400262  -1.886479  107.2  36.4  -237.6 0
2022-04-27T08:46:54    98751  SEQ        Focus        Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.6  299.400262  -1.886479  107.4  36.7  -237.6 0
2022-04-27T08:48:18    98752  SEQ        Focus        Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.2  299.400262  -1.886479  107.5  37.0  -237.6 0
2022-04-27T08:49:37    98753  SEQ        Focus        Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.7  299.400262  -1.886479  107.7  37.3  -237.6 0
2022-04-27T08:51:03    98754  SEQ        Focus        Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.5  299.400262  -1.886479  107.9  37.6  -237.6 0
2022-04-27T08:53:34    98755  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       6.3  299.400262  -1.886479  108.3  38.2  199.98 0
2022-04-27T08:54:07    98756  SEQ        Pointing     Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.5  299.400262  -1.886479  108.4  38.3  199.98 0
2022-04-27T08:56:06    98757  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       6.2  299.400262  -1.886479  108.6  38.8  237.6 0
2022-04-27T08:56:40    98758  SEQ        Astigmatism  Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      28.4  299.400262  -1.886479  108.7  38.9  237.6 0
2022-04-27T08:58:03    98759  SEQ        Astigmatism  Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.2  299.400262  -1.886479  108.9  39.2  237.6 0
2022-04-27T08:59:25    98760  SEQ        Astigmatism  Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.9  299.400262  -1.886479  109.1  39.5  237.6 0
2022-04-27T09:00:49    98761  SEQ        Astigmatism  Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.2  299.400262  -1.886479  109.3  39.8  237.6 0
